Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Offense 5;Location;Address
53630111;12/29/2005;04:10 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[43.01866562792875, -87.91256197070267];1232 S 2ND ST
53620051;12/28/2005;09:37 AM;2.0;THEFT FROM BUILDING;;;;;[43.00101967055227, -87.92856005539826];2409 S 13TH ST
53620097;12/28/2005;02:23 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.00714870191587, -87.93326997879261];2053 S 16TH ST
53610075;12/27/2005;01:21 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[42.99931665889551, -87.92723393738835];2488 S 12TH ST
53610193;12/27/2005;06:40 PM;1.0;THEFT FROM MOTOR VEHICLE;;;;;[43.01224485187678, -87.91057064812323];225 E MITCHELL ST
53610205;12/27/2005;07:49 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.00617554954124, -87.92830294791995];2106 S 13TH ST
53600028;12/26/2005;07:37 AM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[43.013017592561596, -87.91989898600596];1649 S 7TH ST
53600061;12/26/2005;11:27 AM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[43.02013947157924, -87.927723];1228 W WASHINGTON ST
53600086;12/26/2005;01:52 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[43.00592416763806, -87.93443108425171];2123 S 17TH ST
53600094;12/26/2005;01:09 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[43.027238761641975, -87.90938497873529];214 E FLORIDA ST
53600136;12/26/2005;06:18 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[43.00637739976186, -87.91879267428989];601 W BECHER ST
53600162;12/26/2005;05:08 PM;6.0;THEFT FROM BUILDING;;;;;[43.02234899999999, -87.93307807703836];823 S CESAR E CHAVEZ DR
53600163;12/26/2005;05:08 PM;6.0;THEFT FROM BUILDING;;;;;[43.02234899999999, -87.93307807703836];823 S CESAR E CHAVEZ DR
53590011;12/25/2005;01:49 AM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[43.02396775186027, -87.9181706048183];718 S 6TH ST
53590064;12/25/2005;12:07 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.02010950764605, -87.91973086940969];700 W WASHINGTON ST
53570041;12/23/2005;07:46 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.00771413044609, -87.93221597735031];2024 S 15TH PL #A
53570055;12/23/2005;10:16 AM;2.0;THEFT FROM MOTOR VEHICLE;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;[43.005198657770315, -87.92750219259636];1219 W WINDLAKE AV
53570160;12/23/2005;08:18 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.01584032361936, -87.92392645902845];1500 S 10 ST
53570170;12/23/2005;10:10 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[43.0222381605985, -87.91273516059847];200 W WALKER ST
53560049;12/22/2005;11:04 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.02145173466445, -87.92398148211083];929 S 10TH ST
53560051;12/22/2005;11:27 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.01318663336028, -87.93414295181508];1634 S 17TH ST
53550038;12/21/2005;10:01 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.018794000000014, -87.92246391574828];1214 S 9TH ST
53550099;12/21/2005;02:30 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[43.01577164864995, -87.93290197870458];1512 S CESAR E CHAVEZ DR
53540063;12/20/2005;12:13 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.00921338885674, -87.9359963696695];1950 S CONGO AV
53540126;12/20/2005;05:16 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.01488649125744, -87.92795244460173];1550 S 13TH ST
53540155;12/20/2005;08:09 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.01232245325738, -87.93008116763806];1418 W MITCHELL ST
53530024;12/19/2005;08:43 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.001756832361934, -87.92720438631792];2348 S 12TH ST
53520059;12/18/2005;12:39 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.011883005828395, -87.93211003707641];1715 S 15TH PL
53500041;12/16/2005;10:11 AM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[43.02532609283977, -87.91119971526494];100 W BRUCE ST
53490062;12/15/2005;10:31 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[43.01817299999999, -87.93312861368207];1239 S CESAR E CHAVEZ DR
