;Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Location;Address
136;61370050;05/17/2006;09:51 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.08142429808413, -87.9857154190665];3422 N 58TH ST
137;61360015;05/16/2006;02:34 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.070364450458754, -87.9798175226497];2825 N 53RD ST
138;61360089;05/16/2006;11:05 AM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.074831347729436, -87.97481884772944];3075 N 49TH ST
139;61360092;05/16/2006;01:43 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.06724096863638, -87.98330644791994];2654 N 56TH ST
140;61360137;05/16/2006;05:06 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.085347172044976, -88.00060583409979];7111 W APPLETON AV
141;61350030;05/15/2006;08:38 AM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.08082633585303, -87.99663621824715];6780 W APPLETON AV
142;61350051;05/15/2006;09:07 AM;7.0;THEFT FROM BUILDING;;;[43.073474483841586, -87.9761812590745];5000 W CHAMBERS ST
143;61350138;05/15/2006;05:18 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.066394245628715, -87.9821233607827];2610 N 55TH ST
144;61350156;05/15/2006;06:12 PM;3.0;THEFT FROM MOTOR VEHICLE;;;[43.0271097485429, -88.00241104818491];501 S 72ND ST
145;61340100;05/14/2006;01:42 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.03356333527614, -87.9601895809335];239 N 37TH ST
146;61340156;05/14/2006;06:10 PM;7.0;THEFT FROM BUILDING;;;[43.08283716180969, -87.98959539353127];3500 N 62ND ST #LOWER
147;61330044;05/13/2006;09:11 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.06863630391251, -87.97860641517136];2732 N 52ND ST
148;61330101;05/13/2006;02:19 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.0720667926598, -87.98854271928543];6055 W APPLETON AV
149;61320043;05/12/2006;08:29 AM;3.0;THEFT FROM MOTOR VEHICLE;;;[43.066304832361936, -87.97750159925536];2607 N 51ST ST
150;61320052;05/12/2006;09:23 AM;3.0;THEFT FROM MOTOR VEHICLE;;;[43.065090335276125, -87.97750962479059];2533 N 51ST ST
151;61310045;05/11/2006;07:38 AM;3.0;BURGLARY/BREAKING AND ENTERING;THEFT FROM MOTOR VEHICLE;;[43.05616714102537, -87.97988373891035];2000 N 53RD ST
152;61310057;05/11/2006;09:40 AM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.046315696087476, -87.96557863200395];4115 W HIGHLAND BL
153;61310060;05/11/2006;09:11 AM;3.0;THEFT FROM MOTOR VEHICLE;;;[43.05771883236193, -87.97991589353127];2122 N 53RD ST
154;61310070;05/11/2006;10:32 AM;3.0;THEFT FROM MOTOR VEHICLE;;;[43.0543355029142, -87.97243760646872];1803 N 47TH ST
155;61300037;05/10/2006;08:07 AM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.06924883819033, -87.98213863200395];2757 N 55TH ST
156;61300061;05/10/2006;10:03 AM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.06800654674262, -87.98551127699231];5801 W CENTER ST
157;61290167;05/09/2006;07:00 PM;3.0;THEFT FROM MOTOR VEHICLE;;;[43.065033496797355, -87.98160610381433];5431 W LISBON AV
158;61280052;05/08/2006;08:56 AM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.072020335276136, -87.97861160646872];2915 N 52ND ST
159;61270031;05/07/2006;05:11 AM;7.0;THEFT FROM MOTOR VEHICLE;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;[43.06869983819033, -87.97986005539828];2729 N 53RD ST
160;61270098;05/07/2006;12:45 PM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.06957099417161, -87.98324288631792];2770 N 56TH ST
161;61270111;05/07/2006;02:58 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.08082633585303, -87.99663621824715];6780 W APPLETON AV
162;61260054;05/06/2006;07:37 AM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.07364916763808, -88.0047459190665];3002 N 74TH ST
163;61240032;05/04/2006;07:56 AM;3.0;THEFT FROM MOTOR VEHICLE;;;[43.026894, -88.00715536799605];508 S 76TH ST
164;61240117;05/04/2006;04:00 PM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.086486550666415, -88.0012084264241];7168 W APPLETON AV
165;61240146;05/04/2006;05:15 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.06957099417161, -87.98324288631792];2770 N 56TH ST
166;61230056;05/03/2006;08:27 AM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.066485754371286, -87.9821990809335];2613 N 55TH ST
167;61230088;05/03/2006;08:16 AM;3.0;THEFT FROM MOTOR VEHICLE;;;[43.0276733725318, -87.98791710468628];6035 W.ADLER ST
