Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Location
060790036;03/20/2006;09:22 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1452 N 7TH ST
060790094;03/20/2006;12:50 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;400 E CAPITOL DR
060790098;03/20/2006;01:18 PM;5.0;MOTOR VEHICLE THEFT;;;2229 N HUBBARD ST
060790099;03/20/2006;10:34 AM;7.0;ROBBERY;;;2000 W BURLEIGH ST
060790120;03/20/2006;09:51 AM;5.0;ALL OTHER LARCENY;;;3270 N 14TH ST
060790129;03/20/2006;01:22 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;3519 N PALMER ST
060790143;03/20/2006;04:14 PM;5.0;ALL OTHER LARCENY;;;3888 N FRATNEY ST
060790147;03/20/2006;04:35 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;3420 N 18TH ST
060790178;03/20/2006;04:56 PM;7.0;AGGRAVATED ASSAULT;;;3531 N TEUTONIA AV
060790198;03/20/2006;11:07 PM;5.0;SIMPLE ASSAULT;;;2970 N 12TH ST
060780007;03/19/2006;02:10 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;207 E LOCUST ST
060780010;03/19/2006;12:35 AM;7.0;ROBBERY;;;3742 N 21ST ST
060780012;03/19/2006;02:11 AM;5.0;MOTOR VEHICLE THEFT;;;2351 N 5TH ST
060780015;03/19/2006;02:33 AM;5.0;MOTOR VEHICLE THEFT;;;3621 N 2ND ST
060780043;03/19/2006;08:09 AM;5.0;ALL OTHER LARCENY;;;1424 W BURLEIGH ST
060780064;03/19/2006;10:50 AM;5.0;AGGRAVATED ASSAULT;;;3299 N 12TH ST
060780085;03/19/2006;01:09 PM;7.0;ROBBERY;;;3341 N 21ST ST
060780109;03/19/2006;04:36 PM;5.0;ROBBERY;;;807 E CAPITOL DR
060780118;03/19/2006;07:11 PM;5.0;SIMPLE ASSAULT;;;3232 N RICHARDS ST
060780123;03/19/2006;08:43 PM;5.0;MOTOR VEHICLE THEFT;;;600 W ABERT PL
060780125;03/19/2006;07:40 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2344 W HOPKINS ST
060780129;03/19/2006;09:34 PM;5.0;MOTOR VEHICLE THEFT;;;2919 N 5TH ST
060780141;03/19/2006;11:38 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;621 W GALENA ST
060770025;03/18/2006;03:12 AM;5.0;MOTOR VEHICLE THEFT;;;1321 E NORTH AV
060770070;03/18/2006;10:56 AM;5.0;AGGRAVATED ASSAULT;;;2431 N 1ST ST
060770089;03/18/2006;01:49 PM;7.0;ALL OTHER LARCENY;;;2802 N 18TH ST
060770102;03/18/2006;03:24 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1971 W CAPITOL DR
060770130;03/18/2006;06:13 PM;5.0;MOTOR VEHICLE THEFT;;;2224 N BOOTH ST
060770138;03/18/2006;06:26 PM;;HOMICIDE;;;3531 N TEUTONIA AV
060770142;03/18/2006;07:58 PM;5.0;SIMPLE ASSAULT;;;3156 N 1ST ST
060770144;03/18/2006;08:15 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3613 N MARTIN L KING JR DR
060770156;03/18/2006;09:02 PM;7.0;AGGRAVATED ASSAULT;;;2200 W MELVINA ST
060770157;03/18/2006;10:13 PM;5.0;SIMPLE ASSAULT;;;400 W CENTER ST
060820011;03/18/2006;06:27 PM;7.0;ROBBERY;;;3531 N TEUTONIA AV
060750195;03/17/2006;05:00 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3228 N RICHARDS ST
060760003;03/17/2006;12:10 AM;7.0;THEFT FROM MOTOR VEHICLE;;;3620 N 18TH ST
060760016;03/17/2006;01:55 AM;5.0;AGGRAVATED ASSAULT;;;507 W NORTH AV
060760022;03/17/2006;07:05 AM;7.0;SIMPLE ASSAULT;;;3454 N 24TH PL #UPR
060760034;03/17/2006;09:19 AM;5.0;THEFT FROM MOTOR VEHICLE;;;1230 E SINGER CR #205
060760066;03/17/2006;11:02 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;3819 N 21ST ST
060760078;03/17/2006;12:15 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2844 N 17TH ST
060760083;03/17/2006;12:47 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;324 E BURLEIGH ST
060760119;03/17/2006;03:43 PM;5.0;AGGRAVATED ASSAULT;;;533 W HADLEY ST
060760153;03/17/2006;08:49 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;615 E LLOYD ST #UPR
060770001;03/17/2006;11:40 PM;7.0;SHOPLIFTING;;;1909 W HOPKINS ST
060750025;03/16/2006;07:40 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;3921 N HUMBOLDT BL
060750033;03/16/2006;01:56 AM;5.0;AGGRAVATED ASSAULT;;;2301 N HOLTON ST
060750045;03/16/2006;09:10 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3728 N FRATNEY ST
060750067;03/16/2006;12:26 PM;5.0;MOTOR VEHICLE THEFT;;;3437 N HOLTON ST
060750092;03/16/2006;01:42 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1618 N 10TH ST
060750106;03/16/2006;02:14 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2825 N HOLTON ST
060750112;03/16/2006;02:14 PM;5.0;MOTOR VEHICLE THEFT;;;362 E CAPITOL DR
060750121;03/16/2006;03:40 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2955 N MOTHER SIMPSON WA
060750142;03/16/2006;05:55 PM;7.0;MOTOR VEHICLE THEFT;;;3203 N 16TH ST #UPPER
060750191;03/16/2006;11:05 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2208 N WEIL ST
060740004;03/15/2006;12:10 AM;5.0;SIMPLE ASSAULT;;;610 W HADLEY ST
060740013;03/15/2006;02:18 AM;5.0;SIMPLE ASSAULT;;;3400 N 4TH ST
060740014;03/15/2006;02:12 AM;5.0;SIMPLE ASSAULT;;;3600 N PORT WASHINGTON AV
060740018;03/15/2006;03:00 AM;5.0;SIMPLE ASSAULT;;;2529 N 4TH ST #A
060740019;03/15/2006;02:10 AM;5.0;SIMPLE ASSAULT;;;118 E CONCORDIA AV
060740023;03/15/2006;02:39 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;3727 N TEUTONIA AV
060740027;03/15/2006;07:36 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2555 N HOLTON ST
060740043;03/15/2006;08:45 AM;7.0;SIMPLE ASSAULT;;;3614 N 23RD ST
060740066;03/15/2006;11:20 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;414 W VIENNA AV
060740091;03/15/2006;01:17 PM;7.0;MOTOR VEHICLE THEFT;;;2800 N 19TH ST
060740099;03/15/2006;02:01 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;626 W BURLEIGH ST
060740101;03/15/2006;11:55 AM;5.0;AGGRAVATED ASSAULT;;;2633 N 2ND ST
060740111;03/15/2006;03:01 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;3507 N TEUTONIA AV
060740118;03/15/2006;03:47 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2241 N BUFFUM ST
060740129;03/15/2006;05:11 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;3626 N 2ND ST
060740152;03/15/2006;05:08 PM;7.0;THEFT FROM BUILDING;;;2214 W HOPKINS ST #5
060740163;03/15/2006;07:52 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;3536 N 3RD ST
060740174;03/15/2006;08:57 PM;5.0;SIMPLE ASSAULT;;;2904 N 9TH ST
060740177;03/15/2006;09:00 PM;5.0;THEFT FROM BUILDING;;;616 W CHAMBERS ST
060740187;03/15/2006;10:12 PM;5.0;THEFT FROM MOTOR VEHICLE;;;3015 N 9TH ST
060740192;03/15/2006;09:53 PM;5.0;MOTOR VEHICLE THEFT;;;3235 N ACHILLES ST
060750003;03/15/2006;11:06 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;1346 W ALBANY PL
060750005;03/15/2006;10:53 PM;7.0;AGGRAVATED ASSAULT;;;3580 N TEUTONIA AV
060750006;03/15/2006;09:41 PM;5.0;ALL OTHER LARCENY;;;3433 N 2ND ST #LWR
060750009;03/15/2006;11:29 PM;7.0;AGGRAVATED ASSAULT;;;3105 N 20TH ST
060730013;03/14/2006;02:28 AM;5.0;SIMPLE ASSAULT;;;2220 N HOLTON ST #LOWER
060730019;03/14/2006;03:08 AM;5.0;AGGRAVATED ASSAULT;;;1421 W ATKINSON AV
060730025;03/14/2006;04:51 AM;5.0;MOTOR VEHICLE THEFT;;;808 W ATKINSON AV
060730035;03/14/2006;07:55 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2764 N BUFFUM ST
060730042;03/14/2006;08:06 AM;7.0;SIMPLE ASSAULT;;;1916 W VIENNA AV
060730043;03/14/2006;08:38 AM;5.0;ALL OTHER LARCENY;;;2438 N 1ST ST
060730065;03/14/2006;10:10 AM;5.0;THEFT FROM MOTOR VEHICLE;;;3805 N HUMBOLDT BL
060730102;03/14/2006;11:12 AM;7.0;THEFT FROM MOTOR VEHICLE;;;3525-A N 25TH ST
060730114;03/14/2006;01:16 PM;7.0;SIMPLE ASSAULT;;;3531 N TEUTONIA AV
060730122;03/14/2006;01:08 PM;5.0;THEFT FROM BUILDING;;;435 W NORTH AV
060730152;03/14/2006;04:29 PM;5.0;ALL OTHER LARCENY;;;800 W WALNUT ST
060730158;03/14/2006;04:30 PM;5.0;ALL OTHER LARCENY;;;800 W WALNUT ST
060730160;03/14/2006;03:40 PM;5.0;SIMPLE ASSAULT;;;3436 N 2ND ST
060730177;03/14/2006;02:40 PM;5.0;ROBBERY;;;801 E CAPITOL DR
060730220;03/14/2006;10:37 PM;5.0;SIMPLE ASSAULT;;;2356 N BUFFUM ST
060730226;03/14/2006;09:27 PM;5.0;ROBBERY;;;3070 N MARTIN L KING JR DR
060720010;03/13/2006;04:11 AM;5.0;MOTOR VEHICLE THEFT;;;3518 N 9TH ST
060720027;03/13/2006;07:47 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;414 E CONCORDIA AV
060720037;03/13/2006;08:41 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;3818 N 12TH ST
060720038;03/13/2006;08:44 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2603 N 2ND ST
060720043;03/13/2006;09:10 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2816 N 19TH ST
060720049;03/13/2006;09:25 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1541 W LOCUST ST
060720070;03/13/2006;10:29 AM;5.0;SIMPLE ASSAULT;;;2560 N 5TH ST
060720084;03/13/2006;11:33 AM;5.0;THEFT FROM MOTOR VEHICLE;;;1600 N 6TH ST
060720093;03/13/2006;12:11 PM;5.0;SIMPLE ASSAULT;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;1209 E SINGER CR
060720098;03/13/2006;12:56 PM;5.0;ALL OTHER LARCENY;;;2920 N 4TH ST
060720102;03/13/2006;12:32 PM;5.0;MOTOR VEHICLE THEFT;;;3025 N 1ST ST
060720115;03/13/2006;01:53 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;1221 W ATKINSON AV
060720117;03/13/2006;01:58 PM;5.0;THEFT FROM MOTOR VEHICLE;;;2722 N MARTIN L KING JR DR
060720119;03/13/2006;02:58 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;4155 N PORT WASHINGTON AV
060720127;03/13/2006;03:00 PM;5.0;ALL OTHER LARCENY;;;3905 N 5TH ST
060720140;03/13/2006;04:53 PM;5.0;MOTOR VEHICLE THEFT;;;2216 N HOLTON ST
060720150;03/13/2006;03:48 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;3522 N 2ND LA
060720158;03/13/2006;05:13 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2475 W KEEFE AV
060720183;03/13/2006;07:13 PM;5.0;MOTOR VEHICLE THEFT;;;2323 N MARTIN L KING JR DR
060710011;03/12/2006;12:34 AM;5.0;ROBBERY;;;117 W TOWNSEND ST
060710017;03/12/2006;04:40 AM;5.0;ROBBERY;;;3286 N 12TH ST
060710023;03/12/2006;12:01 AM;7.0;ARSON;;;2830 N 17 ST
060710025;03/12/2006;04:10 AM;7.0;SIMPLE ASSAULT;;;3335 N 20TH ST
060710056;03/12/2006;11:06 AM;5.0;SIMPLE ASSAULT;;;1626-A N 10TH ST
060710058;03/12/2006;11:42 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;3953 N 16TH ST
060710059;03/12/2006;10:39 AM;5.0;ALL OTHER LARCENY;;;1528 N 9TH ST
060710068;03/12/2006;01:09 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;3921 N HUMBOLDT BL
060710078;03/12/2006;11:14 AM;7.0;KIDNAPING;ROBBERY;;1620 W HADLEY ST
060710084;03/12/2006;03:08 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2449 N MARTIN L KING JR DR
060710085;03/12/2006;02:48 PM;5.0;SIMPLE ASSAULT;;;2635 N 2ND ST
060710088;03/12/2006;02:35 PM;5.0;MOTOR VEHICLE THEFT;;;3547 N 12TH ST
060710094;03/12/2006;03:49 PM;5.0;MOTOR VEHICLE THEFT;;;611 W CHERRY ST
060710097;03/12/2006;12:09 PM;7.0;ALL OTHER LARCENY;;;2817 N 16TH ST
060710110;03/12/2006;04:46 PM;7.0;AGGRAVATED ASSAULT;;;2450 W HOPKINS ST
060710124;03/12/2006;09:17 PM;5.0;THEFT FROM MOTOR VEHICLE;;;629 E BURLEIGH ST
060700018;03/11/2006;03:30 AM;5.0;ROBBERY;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;3156 N 11TH ST
060700022;03/11/2006;01:57 AM;5.0;MOTOR VEHICLE THEFT;;;1921 N HUBBARD ST
060700028;03/11/2006;12:48 AM;5.0;ROBBERY;;;2677 N 5TH ST
060700069;03/11/2006;09:06 AM;7.0;MOTOR VEHICLE THEFT;;;3273 N 17TH ST
060700123;03/11/2006;06:10 PM;5.0;SHOPLIFTING;;;380 E CAPITOL DR
060700132;03/11/2006;04:15 PM;5.0;SIMPLE ASSAULT;;;3900 N PORT WASHINGTON AV
060700141;03/11/2006;05:00 PM;5.0;THEFT FROM MOTOR VEHICLE;;;1500 N 4TH ST
060700142;03/11/2006;04:34 PM;5.0;SIMPLE ASSAULT;;;3750 N 6TH ST
060700154;03/11/2006;05:29 PM;5.0;SHOPLIFTING;;;1100 E GARFIELD AV
060700165;03/11/2006;06:51 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1321 W LOCUST ST #20
060700179;03/11/2006;09:37 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;3355 N PALMER ST
060700182;03/11/2006;09:18 PM;5.0;SIMPLE ASSAULT;;;3915-A N 11TH ST
060700184;03/11/2006;09:58 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;136 W RANDOLPH ST
060700190;03/11/2006;08:44 PM;7.0;AGGRAVATED ASSAULT;;;3715 N 22ND ST
060690024;03/10/2006;06:11 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3000 N MARTIN L KING JR DR
060690028;03/10/2006;07:32 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;262 E KEEFE AV
060690036;03/10/2006;08:41 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;3720 N 16TH ST
060690044;03/10/2006;09:23 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2460 N 6TH ST
060690051;03/10/2006;10:08 AM;5.0;THEFT FROM MOTOR VEHICLE;;;211 W WRIGHT ST
060690054;03/10/2006;10:14 AM;7.0;THEFT FROM MOTOR VEHICLE;;;2498 W HOPKINS ST
060690056;03/10/2006;05:50 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;3334 N HOLTON ST
060690065;03/10/2006;09:28 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;3223 N 2ND ST
060690071;03/10/2006;11:11 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;3240 N 3RD ST
060690087;03/10/2006;12:25 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;125 E TOWNSEND ST
060690126;03/10/2006;02:21 PM;7.0;MOTOR VEHICLE THEFT;;;3013 N 18TH ST #LOWER
060690150;03/10/2006;04:31 PM;5.0;SIMPLE ASSAULT;;;3643 N 15TH ST
060690164;03/10/2006;05:00 PM;5.0;AGGRAVATED ASSAULT;;;1400 W CONCORDIA AV
060690200;03/10/2006;09:32 PM;7.0;MOTOR VEHICLE THEFT;;;3819 N 19TH ST
060690204;03/10/2006;08:57 PM;7.0;ROBBERY;;;1823 W LOCUST ST
060680066;03/09/2006;11:01 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2911 N 11TH LA
060680080;03/09/2006;10:24 AM;5.0;AGGRAVATED ASSAULT;;;2951-A N 6TH ST
060680081;03/09/2006;12:27 PM;5.0;THEFT FROM MOTOR VEHICLE;;;1500 W HOPKINS ST
060680088;03/09/2006;10:14 AM;5.0;ALL OTHER LARCENY;;;505 E CAPITOL DR
060680089;03/09/2006;01:11 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;138 W LOCUST ST
060680093;03/09/2006;01:32 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3225 N PIERCE ST
060680096;03/09/2006;12:27 PM;5.0;THEFT FROM MOTOR VEHICLE;;;1558 N 6TH ST
060680112;03/09/2006;02:52 PM;5.0;MOTOR VEHICLE THEFT;;;101 E NORTH AV
060680124;03/09/2006;04:30 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3818 N PORT WASHINGTON AV
060680137;03/09/2006;05:58 PM;5.0;MOTOR VEHICLE THEFT;;;225 E CAPITOL DR #1LOBB
060680141;03/09/2006;06:32 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;3863 N 15TH ST
060680148;03/09/2006;06:50 PM;5.0;MOTOR VEHICLE THEFT;;;1200 W LOCUST ST
060680158;03/09/2006;08:54 PM;5.0;THEFT FROM MOTOR VEHICLE;;;1200 W BURLEIGH ST
060680168;03/09/2006;07:56 PM;5.0;ROBBERY;;;2410 N MARTIN L KING JR DR
060680173;03/09/2006;11:05 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;600 W VLIET ST
060670045;03/08/2006;10:33 AM;5.0;THEFT FROM MOTOR VEHICLE;;;2659 N HUBBARD ST
060670061;03/08/2006;12:25 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;216 E LOCUST ST
060670066;03/08/2006;10:33 AM;5.0;ALL OTHER LARCENY;;;3965 N 15TH ST
060670126;03/08/2006;06:45 PM;5.0;THEFT FROM MOTOR VEHICLE;;;100 E BURLEIGH ST
060670149;03/08/2006;06:18 PM;5.0;AGGRAVATED ASSAULT;;;2667 N 5TH ST
060670151;03/08/2006;09:42 PM;5.0;THEFT FROM MOTOR VEHICLE;;;500 W VLIET ST
081300178;03/08/2006;03:44 PM;5.0;SHOPLIFTING;;;4155 N PORT WASHINGTON AV
060660046;03/07/2006;09:25 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;3377 N PALMER ST
060660053;03/07/2006;10:06 AM;5.0;SIMPLE ASSAULT;;;137 W HADLEY ST
060660065;03/07/2006;11:27 AM;5.0;ALL OTHER LARCENY;;;1328 W RING ST
060660073;03/07/2006;01:11 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;3208 N 21ST ST
060660080;03/07/2006;01:47 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;3220 N JULIA ST
060660096;03/07/2006;02:05 PM;5.0;PURSE SNATCHING;;;1315 W ATKINSON AV
060660098;03/07/2006;03:18 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;925 W BURLEIGH ST
060660101;03/07/2006;03:01 PM;5.0;THEFT FROM BUILDING;;;2220 N BREMEN ST #1
060660103;03/07/2006;03:12 PM;5.0;ALL OTHER LARCENY;;;1107 W KEEFE AV #UPR
060660116;03/07/2006;04:00 PM;5.0;MOTOR VEHICLE THEFT;;;2463 N BUFFUM ST
060660147;03/07/2006;08:41 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;3361 N PALMER ST
060660154;03/07/2006;09:56 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;3377 N 1ST ST
060660156;03/07/2006;06:21 PM;7.0;AGGRAVATED ASSAULT;;;1915 W KEEFE AV
060650005;03/06/2006;12:03 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2809 N MARTIN L KING JR DR
060650028;03/06/2006;08:07 AM;5.0;ALL OTHER LARCENY;;;3618 N 13TH ST
060650040;03/06/2006;09:26 AM;5.0;MOTOR VEHICLE THEFT;;;705 W VLIET ST
060650059;03/06/2006;11:42 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;3377 N PALMER ST
060650063;03/06/2006;11:15 AM;5.0;MOTOR VEHICLE THEFT;;;1406 W BURLEIGH ST
060650067;03/06/2006;10:37 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2846 N 15TH ST
060650117;03/06/2006;04:13 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2814 N RICHARDS ST
060650148;03/06/2006;03:18 PM;5.0;ALL OTHER LARCENY;;;1818 N COMMERCE ST
060650152;03/06/2006;05:10 PM;5.0;MOTOR VEHICLE THEFT;;;319 W CENTER ST
060650163;03/06/2006;07:03 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1200 E SINGER CR
060650168;03/06/2006;06:57 PM;7.0;ALL OTHER LARCENY;;;3347 N 20TH ST
060650184;03/06/2006;05:03 PM;7.0;AGGRAVATED ASSAULT;;;1710 W ATKINSON AV
060650200;03/06/2006;11:16 PM;7.0;MOTOR VEHICLE THEFT;;;3824 N 20TH ST #4
060640008;03/05/2006;01:25 AM;;THEFT FROM MOTOR VEHICLE;;;420 W MCKINLEY AV
060640017;03/05/2006;01:41 AM;7.0;KIDNAPING;ROBBERY;;3187 N 16TH ST
060640023;03/05/2006;04:45 AM;5.0;POCKET PICKING;;;507 E BURLEIGH ST
060640038;03/05/2006;08:20 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2997 N HOLTON ST
060640040;03/05/2006;08:36 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;328 W HAMPTON AV
060640060;03/05/2006;10:41 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1818 W NASH ST
060640103;03/05/2006;03:37 PM;5.0;ALL OTHER LARCENY;;;3118 N 9TH ST
060640105;03/05/2006;02:47 PM;5.0;AGGRAVATED ASSAULT;;;400 E AUER AV
060640127;03/05/2006;07:29 PM;5.0;MOTOR VEHICLE THEFT;;;1500 W BURLEIGH ST
060640152;03/05/2006;09:50 PM;5.0;SIMPLE ASSAULT;;;1901 N 6TH ST
060650003;03/05/2006;11:50 PM;5.0;MOTOR VEHICLE THEFT;;;2121 N 5TH ST
060630005;03/04/2006;12:03 AM;5.0;AGGRAVATED ASSAULT;;;307 E CENTER ST
060630009;03/04/2006;02:03 AM;5.0;SIMPLE ASSAULT;;;1200 E SINGER CR #66
060630022;03/04/2006;12:03 AM;5.0;SIMPLE ASSAULT;;;2724 N RICHARDS ST
060630025;03/04/2006;06:20 AM;5.0;SIMPLE ASSAULT;;;2943 N 11TH LA
060630047;03/04/2006;09:33 AM;5.0;THEFT FROM MOTOR VEHICLE;;;130 E AUER AV
060630068;03/04/2006;09:00 AM;5.0;ROBBERY;;;2400 N MARTIN L KING JR DR
060630078;03/04/2006;12:21 PM;5.0;ALL OTHER LARCENY;;;401 E CAPITOL DR
060630152;03/04/2006;11:08 PM;5.0;THEFT FROM MOTOR VEHICLE;;;1513 N 5TH ST
060620025;03/03/2006;05:26 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;3204 N JULIA ST
060620031;03/03/2006;07:10 AM;7.0;SIMPLE ASSAULT;;;3870 N 19TH ST
060620037;03/03/2006;07:29 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3745 N 9TH ST
060620064;03/03/2006;11:31 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;3124 N BUFFUM ST
060620070;03/03/2006;11:01 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;603 E MEINECKE AV
060620073;03/03/2006;11:50 AM;5.0;SHOPLIFTING;;;709 E CAPITOL DR
060620074;03/03/2006;11:53 AM;5.0;SIMPLE ASSAULT;;;1351 W COTTAGE PL #LOWER
060620086;03/03/2006;01:41 PM;5.0;ALL OTHER LARCENY;;;2361 N 4TH ST
060620108;03/03/2006;03:05 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;3279 N 21ST ST
060620118;03/03/2006;04:07 PM;7.0;ALL OTHER LARCENY;;;1701 W CAPITOL DR
060620176;03/03/2006;09:13 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2637 N HOLTON ST #C
060620199;03/03/2006;10:52 PM;5.0;SIMPLE ASSAULT;;;3228 N 15TH ST
060610048;03/02/2006;09:43 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;3060 N RICHARDS ST
060610049;03/02/2006;08:44 AM;5.0;ALL OTHER LARCENY;;;232 W LOCUST ST
060610062;03/02/2006;11:12 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;3221 N PALMER ST
060610077;03/02/2006;12:42 PM;7.0;ALL OTHER LARCENY;;;3911 N 23RD ST
060610086;03/02/2006;01:31 PM;5.0;THEFT FROM MOTOR VEHICLE;;;3253 N 10TH ST
060610088;03/02/2006;01:58 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;125 W AUER AV
060610099;03/02/2006;12:37 PM;7.0;AGGRAVATED ASSAULT;;;2301 W HOPKINS ST
060610105;03/02/2006;01:28 PM;5.0;MOTOR VEHICLE THEFT;;;3055 N 1ST ST
060610108;03/02/2006;12:26 PM;5.0;SIMPLE ASSAULT;;;600 W NORTH AV
060610116;03/02/2006;04:20 PM;7.0;ALL OTHER LARCENY;;;3534 N 24TH PL
060610125;03/02/2006;04:05 PM;5.0;SHOPLIFTING;;;709 E CAPITOL DR
060610134;03/02/2006;05:14 PM;5.0;THEFT FROM MOTOR VEHICLE;;;324 W CHERRY ST
