Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Offense 5;Location;Address
131760061;06/25/2013;11:28 AM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[43.00176619900168, -87.92986001543632];2349 S 14TH ST
131760063;06/25/2013;11:06 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.023217466241825, -87.91784116763806];523 W NATIONAL AV
131760065;06/25/2013;04:22 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[43.01535866138256, -87.9168380639563];1537 S 5TH ST
131750016;06/24/2013;01:50 AM;2.0;THEFT FROM MOTOR VEHICLE;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.02406833527613, -87.91266806650677];703 S 2ND ST
131750062;06/24/2013;10:07 AM;1.0;THEFT FROM MOTOR VEHICLE;;;;;[43.029054639188644, -87.91262111757723];209 S 2ND ST
131750067;06/24/2013;11:17 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.014608832361944, -87.91399911368208];1563 S 3RD ST
131740028;06/23/2013;02:53 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.0222381605985, -87.91283554254159];208 W WALKER ST
131740067;06/23/2013;11:29 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.011105146480126, -87.92392214648012];950 W MAPLE ST
131740077;06/23/2013;12:40 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.00137067055226, -87.92244957372014];2367 S 9TH ST
131730050;06/22/2013;08:16 AM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[43.01908452264969, -87.9234435];926 W SCOTT ST
131730064;06/22/2013;11:17 AM;2.0;THEFT FROM MOTOR VEHICLE;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.00674437246812, -87.92717096436589];2071 S 12TH ST
131730064;06/22/2013;11:17 AM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[43.00674437246812, -87.92717096436589];2071 S 12TH ST
131730110;06/22/2013;05:42 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.017461999999995, -87.92107544849686];1324 S 8TH ST
131730145;06/22/2013;08:36 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[43.02314675234452, -87.9211488866913];805 W NATIONAL AV
131720054;06/21/2013;09:25 AM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[43.016037152733674, -87.91849515273367];600 W ORCHARD ST
131720084;06/21/2013;12:33 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.0065195212074, -87.93345166763807];1601 W BECHER ST
131720119;06/21/2013;04:57 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.00536457507647, -87.93106248456367];2148 S 15TH ST
131720157;06/21/2013;07:35 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[43.01609867073642, -87.92561497985523];1112 W ORCHARD ST
131710075;06/20/2013;12:11 PM;2.0;THEFT FROM BUILDING;;;;;[43.00672466472389, -87.91771394849685];2068 S 5TH PL
131710082;06/20/2013;01:05 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[43.022808, -87.92246594849686];814 S 9TH ST
