Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Offense 5;Location;Address
72800076;10/07/2007;09:20 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.9903453141843, -87.948063093341];3006 S 27TH ST
72790096;10/06/2007;12:54 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[42.93042547388691, -87.93931994575837];1500 W COLLEGE AV
72780113;10/05/2007;02:01 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[42.93017050856617, -87.93856735054217];1801 W COLLEGE AV
72770055;10/04/2007;09:44 AM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[42.96020366472388, -87.92917443349322];4634 S 13TH ST
72760145;10/03/2007;04:18 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[42.93038649379626, -87.93026332125343];1300 W COLLEGE AV
72760195;10/03/2007;05:28 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[42.94467751399404, -87.929811];1313 W GRANGE AV
72750110;10/02/2007;12:55 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[42.957313805441736, -87.90981854053793];4747 S HOWELL AV
72750130;10/02/2007;02:22 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[42.975497748794346, -87.91939127244513];3801 S 6TH ST
72750188;10/02/2007;06:09 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.00018551875454, -87.93683983236194];1840 W KERNEY PL
72740121;10/01/2007;10:57 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[42.94067413627445, -87.94898250779121];5700 S 27TH ST
73040130;10/31/2007;03:16 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[43.00545946794392, -87.91534519233657];2156 S 4TH ST
73030050;10/30/2007;09:35 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[42.99375051875456, -87.91030188634657];100 E MONTANA ST
73030143;10/30/2007;04:30 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[42.98840568194923, -87.8757391322351];3082 S WENTWORTH AV
73030211;10/30/2007;09:19 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[42.99768997162581, -87.92319293065043];928 W HARRISON AV
73020063;10/29/2007;07:45 AM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[42.99302641326679, -87.92618641185312];2824 S 11TH ST
73020175;10/29/2007;03:21 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[43.00748953173898, -87.90286269245307];427 E STEWART ST
73010056;10/28/2007;10:22 AM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[43.00029925145711, -87.89675061368207];2411 S LOGAN AV
73000056;10/27/2007;08:58 AM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[42.98975986372554, -87.92392107372014];3013 S 9TH PL
72990222;10/26/2007;08:48 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[42.98177563945035, -87.91866809714044];600 W HOLT AV
72980091;10/25/2007;12:46 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[42.998458223411724, -87.90053711451881];2549 S KINNICKINNIC AV
72980104;10/25/2007;02:33 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[42.982727481245455, -87.88197191909515];2205 E HOLT AV
72980132;10/25/2007;04:32 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[42.987689032517444, -87.91689921902656];500 W OKLAHOMA AV
72980140;10/25/2007;02:24 PM;2.0;THEFT FROM BUILDING;;;;;[42.98891475437128, -87.92393907372015];3055 S 9TH PL
72960028;10/23/2007;07:58 AM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[42.993437659155305, -87.88500951154118];2803 S WENTWORTH AV
72960219;10/23/2007;10:57 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[42.99699889038594, -87.89006261737568];2562 S DELAWARE AV
72950153;10/22/2007;03:02 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[42.99482249760541, -87.91151005063682];2701 S CHASE AV
72940110;10/21/2007;03:16 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[42.98739252844942, -87.88929056650677];3131 S BRUST AV
72940157;10/21/2007;07:07 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[42.990588, -87.89425644460172];2960 S CLEMENT AV
72930148;10/20/2007;05:19 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[42.99709449379624, -87.89846512101101];830 E POTTER AV
72920113;10/19/2007;01:23 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[42.990867838190326, -87.92630051543632];2947 S 11TH ST
72900198;10/17/2007;10:14 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[42.99239332113787, -87.88308629113058];2868 S WENTWORTH AV
72910007;10/17/2007;09:24 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[42.98249411023394, -87.91137282108511];150 W HOLT AV
72890044;10/16/2007;08:52 AM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[43.00396233527613, -87.90282057372015];2227 S MOUND ST
72890052;10/16/2007;09:10 AM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[42.999256486005976, -87.90569197446477];340 E CLARENCE ST
72890138;10/16/2007;03:40 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[42.98181302407337, -87.91841160300025];500 W HOLT AV
72890251;10/16/2007;10:38 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[42.99245941326677, -87.92619541185313];2852 S 11TH ST
72880042;10/15/2007;08:05 AM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[42.98428813627447, -87.93015294460173];3316 S 14TH ST
72880046;10/15/2007;08:36 AM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[42.995207460470745, -87.90958391909516];138 E ROSEDALE AV
72880120;10/15/2007;02:19 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[42.98941682653356, -87.93141595181508];3030 S 15TH ST
72870057;10/14/2007;08:47 AM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[43.002919521207396, -87.8993409970858];751 E LINCOLN AV
72870130;10/14/2007;04:47 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[42.9922200391925, -87.90425629847698];2900 S HOWELL AV
72850041;10/12/2007;07:40 AM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[42.98720341326677, -87.92879342627985];3142 S 13TH ST
72850074;10/12/2007;11:33 AM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[43.005213335276125, -87.90280804818492];2127 S MOUND ST
72850183;10/12/2007;08:14 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[42.990847183762554, -87.92869706642897];2944 S 13TH ST
72830111;10/10/2007;11:18 AM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[42.985260754371296, -87.92523057372014];3255 S 10TH ST
