Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Location;Address
60730135;03/14/2006;03:21 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.01699552120741, -87.93162310644007];1529 W GREENFIELD AV
60730173;03/14/2006;05:20 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.01802900000001, -87.93181493738835];1246 S 15TH PL
60730196;03/14/2006;06:22 PM;2.0;THEFT FROM BUILDING;;;[43.02268233527613, -87.91545858482863];823 S 4TH ST
60720021;03/13/2006;07:37 AM;6.0;THEFT FROM MOTOR VEHICLE;;;[43.02138583236194, -87.93675444460172];924 S 19TH ST
60720025;03/13/2006;08:00 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.02192600000001, -87.93433759925536];903 S 17TH ST
60720066;03/13/2006;10:23 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.00096567055226, -87.92367904818492];2411 S 9TH PL
60720077;03/13/2006;11:12 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.013295701915865, -87.92552104097155];1639 S 11TH ST
60710069;03/12/2006;01:09 PM;2.0;THEFT FROM MOTOR VEHICLE;;;[43.001694052455434, -87.92358647013695];2350 S 9TH PL
60710087;03/12/2006;03:21 PM;2.0;THEFT FROM MOTOR VEHICLE;;;[43.02413665175822, -87.9153536517582];700 S 4TH ST
60700052;03/11/2006;07:44 AM;6.0;THEFT FROM MOTOR VEHICLE;;;[43.01478221175495, -87.93678885149187];1554 S UNION ST
60700074;03/11/2006;10:09 AM;2.0;THEFT FROM MOTOR VEHICLE;;;[43.009505413266794, -87.91767392627985];1922 S 5TH PL
60700124;03/11/2006;03:06 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.00071350291418, -87.92989153707641];2421 S 14TH ST
60690067;03/10/2006;10:13 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.012811286056575, -87.91400639017233];1673 S 3RD ST
60690109;03/10/2006;02:08 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.01820933527614, -87.93682954097154];1237 S 19TH ST
