;Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Location;Address
139;63140077;11/10/2006;10:21 AM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.033637824738186, -87.95785543646494];3505 W MT VERNON AV
140;63140182;11/10/2006;08:00 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.07531747013696, -87.98771152553522];6001 W BURLEIGH ST
141;63130042;11/09/2006;07:52 AM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.04941342382701, -87.98140065015292];5414 W VLIET ST
142;63130083;11/09/2006;10:46 AM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.067073782676474, -87.98453540406285];2640 N 57TH ST
143;63130146;11/09/2006;03:50 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.027299251457094, -88.0023339190665];452 S 72ND ST
144;63130170;11/09/2006;05:34 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.0770311862484, -87.98481604414555];5724 W ROOSEVELT DR
145;63130185;11/09/2006;06:35 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;[43.073562518754564, -88.00109150291419];7120 W CHAMBERS CT
146;63120160;11/08/2006;04:53 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.07536522808298, -87.97660372808298];5000 W BURLEIGH ST
147;63110164;11/07/2006;05:24 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.0723344446304, -87.97859810646872];2929 N 52ND ST
148;63110182;11/07/2006;06:54 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.065041926878045, -87.98097265217079];2518 N 54TH ST
